Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
3.6880e-02,0.0277344
3.6912e-02,0.0276312
3.6944e-02,0.0272344
3.6976e-02,0.0270094
3.7008e-02,0.0274969
3.7040e-02,0.0272219
3.7072e-02,0.0274094
3.7104e-02,0.0282406
3.7136e-02,0.0293281
3.7168e-02,0.0297781
3.7200e-02,0.0302406
3.7232e-02,0.0298562
3.7264e-02,0.0304125
3.7296e-02,0.0310156
3.7328e-02,0.0308156
3.7360e-02,0.0306312
3.7392e-02,0.0304469
3.7424e-02,0.0297625
3.7456e-02,0.0292281
3.7488e-02,0.0293531
3.7520e-02,0.029325
3.7552e-02,0.0292281
3.7584e-02,0.0300312
3.7616e-02,0.030825
3.7648e-02,0.0317625
3.7680e-02,0.0314937
3.7712e-02,0.0310969
3.7744e-02,0.0308875
3.7776e-02,0.030725
3.7808e-02,0.0312219
3.7840e-02,0.0306687
3.7872e-02,0.0306187
3.7904e-02,0.0308469
3.7936e-02,0.0306812
3.7968e-02,0.0300219
3.8000e-02,0.0298937
3.8032e-02,0.0291062
3.8064e-02,0.0293406
3.8096e-02,0.0298062
3.8128e-02,0.0288625
3.8160e-02,0.0284
3.8192e-02,0.0286156
3.8224e-02,0.029725
3.8256e-02,0.0295625
3.8288e-02,0.0308781
3.8320e-02,0.0308062
3.8352e-02,0.0312281
3.8384e-02,0.0308031
3.8416e-02,0.0296812
3.8448e-02,0.0295719
3.8480e-02,0.0291656
3.8512e-02,0.0292531
3.8544e-02,0.0294937
3.8576e-02,0.0298656
3.8608e-02,0.0305594
3.8640e-02,0.0313375
3.8672e-02,0.0315156
3.8704e-02,0.0310875
3.8736e-02,0.0302281
3.8768e-02,0.0299375
3.8800e-02,0.0300812
3.8832e-02,0.029425
3.8864e-02,0.0289437
3.8896e-02,0.0296031
3.8928e-02,0.0303875
3.8960e-02,0.0316125
3.8992e-02,0.0316281
3.9024e-02,0.031325
3.9056e-02,0.0302969
3.9088e-02,0.0295594
3.9120e-02,0.0291625
3.9152e-02,0.0294531
3.9184e-02,0.0294562
3.9216e-02,0.0292344
3.9248e-02,0.03005
3.9280e-02,0.0299031
3.9312e-02,0.0297625
3.9344e-02,0.0304156
3.9376e-02,0.0304125
3.9408e-02,0.0300156
3.9440e-02,0.0299562
