Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
2.5104e-02,0.0212844
2.5136e-02,0.0197469
2.5168e-02,0.0186875
2.5200e-02,0.0173719
2.5232e-02,0.0151313
2.5264e-02,0.0136875
2.5296e-02,0.0128219
2.5328e-02,0.0123313
2.5360e-02,0.0115844
2.5392e-02,0.0107875
2.5424e-02,0.0103094
2.5456e-02,0.00964688
2.5488e-02,0.00960938
2.5520e-02,0.00928438
2.5552e-02,0.00871563
2.5584e-02,0.00791563
2.5616e-02,0.00774688
2.5648e-02,0.00769375
2.5680e-02,0.0075
2.5712e-02,0.00755
2.5744e-02,0.007375
2.5776e-02,0.00713438
2.5808e-02,0.006875
2.5840e-02,0.00685
2.5872e-02,0.00710313
2.5904e-02,0.00714688
2.5936e-02,0.0073
2.5968e-02,0.0074125
2.6000e-02,0.00751563
2.6032e-02,0.00725625
2.6064e-02,0.00685625
2.6096e-02,0.00630938
2.6128e-02,0.00645625
2.6160e-02,0.00651875
2.6192e-02,0.00719688
2.6224e-02,0.00714375
2.6256e-02,0.00690313
2.6288e-02,0.00672813
2.6320e-02,0.0065875
2.6352e-02,0.00654375
2.6384e-02,0.00637188
2.6416e-02,0.00634063
2.6448e-02,0.00624063
2.6480e-02,0.00613125
2.6512e-02,0.0062
2.6544e-02,0.00629688
2.6576e-02,0.00620938
2.6608e-02,0.00581875
2.6640e-02,0.00558125
2.6672e-02,0.0055875
2.6704e-02,0.005725
2.6736e-02,0.0058625
2.6768e-02,0.00582188
2.6800e-02,0.00580625
2.6832e-02,0.00593438
2.6864e-02,0.0055875
2.6896e-02,0.00567188
2.6928e-02,0.00575313
2.6960e-02,0.00579375
2.6992e-02,0.0059875
2.7024e-02,0.0057
2.7056e-02,0.00545
2.7088e-02,0.00528125
2.7120e-02,0.00534375
2.7152e-02,0.00545313
2.7184e-02,0.00557813
2.7216e-02,0.00544063
2.7248e-02,0.00541875
2.7280e-02,0.00544063
2.7312e-02,0.00559063
2.7344e-02,0.0050375
2.7376e-02,0.00493438
2.7408e-02,0.0051375
2.7440e-02,0.00510313
2.7472e-02,0.00505625
2.7504e-02,0.00515
2.7536e-02,0.005475
2.7568e-02,0.00536563
2.7600e-02,0.00536563
2.7632e-02,0.00560938
2.7664e-02,0.00527813
2.7696e-02,0.00514688
2.7728e-02,0.00488125
2.7760e-02,0.004975
2.7792e-02,0.00482813
2.7824e-02,0.005
2.7856e-02,0.00492813
2.7888e-02,0.00515
2.7920e-02,0.00526563
2.7952e-02,0.00510625
2.7984e-02,0.00530313
2.8016e-02,0.00528125
2.8048e-02,0.00532188
2.8080e-02,0.00508125
2.8112e-02,0.00519688
2.8144e-02,0.00552813
2.8176e-02,0.00533125
2.8208e-02,0.00506563
2.8240e-02,0.00537813
2.8272e-02,0.00548125
2.8304e-02,0.00558438
2.8336e-02,0.00559375
2.8368e-02,0.00571563
2.8400e-02,0.00555938
2.8432e-02,0.0056875
2.8464e-02,0.00562188
2.8496e-02,0.00569688
2.8528e-02,0.00579375
2.8560e-02,0.00550625
