Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
2.7504e-02,0.214359
2.7536e-02,0.206555
2.7568e-02,0.197172
2.7600e-02,0.186914
2.7632e-02,0.177609
2.7664e-02,0.169734
2.7696e-02,0.158922
2.7728e-02,0.147648
2.7760e-02,0.136648
2.7792e-02,0.128641
2.7824e-02,0.12268
2.7856e-02,0.115781
2.7888e-02,0.109938
2.7920e-02,0.105563
2.7952e-02,0.102406
2.7984e-02,0.102063
2.8016e-02,0.100539
2.8048e-02,0.0989766
2.8080e-02,0.098625
2.8112e-02,0.100172
2.8144e-02,0.102469
2.8176e-02,0.102492
2.8208e-02,0.105641
2.8240e-02,0.108195
2.8272e-02,0.110352
2.8304e-02,0.110453
2.8336e-02,0.111
2.8368e-02,0.111148
2.8400e-02,0.110703
2.8432e-02,0.111781
2.8464e-02,0.112836
2.8496e-02,0.113859
2.8528e-02,0.116477
2.8560e-02,0.119391
2.8592e-02,0.123758
2.8624e-02,0.126656
2.8656e-02,0.128789
2.8688e-02,0.132039
2.8720e-02,0.136477
2.8752e-02,0.142461
2.8784e-02,0.149023
2.8816e-02,0.152961
2.8848e-02,0.158758
2.8880e-02,0.162289
2.8912e-02,0.1675
2.8944e-02,0.174109
2.8976e-02,0.181664
2.9008e-02,0.184281
2.9040e-02,0.190766
2.9072e-02,0.195734
2.9104e-02,0.203391
2.9136e-02,0.21282
2.9168e-02,0.220586
2.9200e-02,0.227523
2.9232e-02,0.235477
2.9264e-02,0.242516
2.9296e-02,0.250484
2.9328e-02,0.262883
2.9360e-02,0.268656
2.9392e-02,0.27757
2.9424e-02,0.286969
2.9456e-02,0.294539
2.9488e-02,0.297523
2.9520e-02,0.301438
2.9552e-02,0.302773
2.9584e-02,0.304633
2.9616e-02,0.307492
2.9648e-02,0.308703
2.9680e-02,0.309719
2.9712e-02,0.309625
2.9744e-02,0.307109
2.9776e-02,0.303859
2.9808e-02,0.300297
2.9840e-02,0.298383
2.9872e-02,0.291867
2.9904e-02,0.286164
2.9936e-02,0.277945
2.9968e-02,0.267578
3.0000e-02,0.25668
3.0032e-02,0.243047
3.0064e-02,0.226242
3.0096e-02,0.209477
3.0128e-02,0.193055
3.0160e-02,0.175172
3.0192e-02,0.16043
3.0224e-02,0.145961
3.0256e-02,0.134734
3.0288e-02,0.124109
3.0320e-02,0.113031
3.0352e-02,0.10532
3.0384e-02,0.0981719
3.0416e-02,0.0932031
3.0448e-02,0.0899531
3.0480e-02,0.0885469
3.0512e-02,0.0848281
3.0544e-02,0.0834375
3.0576e-02,0.0834453
3.0608e-02,0.0853984
3.0640e-02,0.0858516
3.0672e-02,0.0848906
3.0704e-02,0.0869297
3.0736e-02,0.0885
3.0768e-02,0.0899453
3.0800e-02,0.0889141
3.0832e-02,0.0889375
3.0864e-02,0.0900313
3.0896e-02,0.0905703
3.0928e-02,0.0898438
3.0960e-02,0.0891406
3.0992e-02,0.089
3.1024e-02,0.0877266
3.1056e-02,0.0884531
3.1088e-02,0.090875
3.1120e-02,0.0905156
3.1152e-02,0.0908516
3.1184e-02,0.0918516
3.1216e-02,0.0917109
3.1248e-02,0.0913203
3.1280e-02,0.0935234
3.1312e-02,0.0965547
3.1344e-02,0.10193
3.1376e-02,0.105141
3.1408e-02,0.110047
3.1440e-02,0.11418
3.1472e-02,0.120648
3.1504e-02,0.126719
3.1536e-02,0.133727
3.1568e-02,0.142266
3.1600e-02,0.151117
3.1632e-02,0.157961
3.1664e-02,0.165844
3.1696e-02,0.174531
3.1728e-02,0.182672
3.1760e-02,0.190898
3.1792e-02,0.196539
3.1824e-02,0.204523
3.1856e-02,0.211227
3.1888e-02,0.217945
3.1920e-02,0.224992
3.1952e-02,0.230461
3.1984e-02,0.235102
3.2016e-02,0.23632
3.2048e-02,0.23943
3.2080e-02,0.239125
3.2112e-02,0.239359
3.2144e-02,0.239477
3.2176e-02,0.239586
3.2208e-02,0.234414
3.2240e-02,0.225453
3.2272e-02,0.218531
3.2304e-02,0.206719
3.2336e-02,0.197844
3.2368e-02,0.189477
3.2400e-02,0.181422
3.2432e-02,0.169484
3.2464e-02,0.158922
3.2496e-02,0.147516
3.2528e-02,0.138719
3.2560e-02,0.127227
3.2592e-02,0.116828
3.2624e-02,0.109703
3.2656e-02,0.102367
3.2688e-02,0.0970547
3.2720e-02,0.0952422
3.2752e-02,0.0935781
3.2784e-02,0.0906797
3.2816e-02,0.0871641
3.2848e-02,0.0843906
3.2880e-02,0.0845391
3.2912e-02,0.0857656
3.2944e-02,0.0868984
3.2976e-02,0.0887734
