Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.02
Label,
TIME,CH1
2.0208e-02,0.00593438
2.0240e-02,0.00608438
2.0272e-02,0.00574063
2.0304e-02,0.00576875
2.0336e-02,0.00579375
2.0368e-02,0.00562188
2.0400e-02,0.00554063
2.0432e-02,0.00604375
2.0464e-02,0.00584688
2.0496e-02,0.00621563
2.0528e-02,0.00637813
2.0560e-02,0.00649375
2.0592e-02,0.00654375
2.0624e-02,0.00650938
2.0656e-02,0.00618125
2.0688e-02,0.00626875
2.0720e-02,0.00628438
2.0752e-02,0.00644375
2.0784e-02,0.00645313
2.0816e-02,0.00657813
2.0848e-02,0.00669063
2.0880e-02,0.00655
2.0912e-02,0.00685938
2.0944e-02,0.00663125
2.0976e-02,0.00652188
2.1008e-02,0.00690313
2.1040e-02,0.00655938
2.1072e-02,0.00613438
2.1104e-02,0.00659375
2.1136e-02,0.00722813
2.1168e-02,0.00734688
2.1200e-02,0.007225
2.1232e-02,0.00675
2.1264e-02,0.00640938
2.1296e-02,0.0063375
2.1328e-02,0.00595313
2.1360e-02,0.0062
2.1392e-02,0.00626875
2.1424e-02,0.0064625
2.1456e-02,0.00629688
2.1488e-02,0.00603125
2.1520e-02,0.00615938
2.1552e-02,0.00625
2.1584e-02,0.0062375
2.1616e-02,0.00609688
2.1648e-02,0.00559375
2.1680e-02,0.00545625
2.1712e-02,0.00585
2.1744e-02,0.00630625
2.1776e-02,0.00673125
2.1808e-02,0.00680938
2.1840e-02,0.0067875
2.1872e-02,0.00625
2.1904e-02,0.00597188
2.1936e-02,0.0062
2.1968e-02,0.00638125
2.2000e-02,0.00658125
2.2032e-02,0.00668125
2.2064e-02,0.00693438
2.2096e-02,0.00649375
2.2128e-02,0.00677188
2.2160e-02,0.00743125
2.2192e-02,0.00762188
2.2224e-02,0.00737813
2.2256e-02,0.00771563
2.2288e-02,0.00745
2.2320e-02,0.00738438
2.2352e-02,0.00760938
2.2384e-02,0.00799063
2.2416e-02,0.00857813
2.2448e-02,0.00841563
2.2480e-02,0.00785938
2.2512e-02,0.00827188
2.2544e-02,0.0086375
2.2576e-02,0.00869063
2.2608e-02,0.00849688
2.2640e-02,0.00944375
2.2672e-02,0.0103875
2.2704e-02,0.0109219
2.2736e-02,0.0111031
2.2768e-02,0.0109563
2.2800e-02,0.0103656
2.2832e-02,0.0101844
2.2864e-02,0.0107625
2.2896e-02,0.0110063
2.2928e-02,0.0118406
2.2960e-02,0.0125094
2.2992e-02,0.0127375
2.3024e-02,0.0136281
2.3056e-02,0.0141719
2.3088e-02,0.0147656
2.3120e-02,0.0149344
2.3152e-02,0.0156094
2.3184e-02,0.0167031
2.3216e-02,0.0174313
2.3248e-02,0.0176813
2.3280e-02,0.0177031
2.3312e-02,0.0187875
2.3344e-02,0.0195656
2.3376e-02,0.0210531
2.3408e-02,0.0231156
2.3440e-02,0.0235906
2.3472e-02,0.0234531
2.3504e-02,0.0245563
2.3536e-02,0.0262563
2.3568e-02,0.0265531
2.3600e-02,0.0264688
2.3632e-02,0.02805
2.3664e-02,0.0291938
2.3696e-02,0.0293656
2.3728e-02,0.0295625
2.3760e-02,0.0300188
2.3792e-02,0.0298094
2.3824e-02,0.0301188
2.3856e-02,0.029925
2.3888e-02,0.0294281
2.3920e-02,0.0294406
2.3952e-02,0.0287219
2.3984e-02,0.0275844
2.4016e-02,0.027325
2.4048e-02,0.0268063
2.4080e-02,0.0266094
2.4112e-02,0.0254313
2.4144e-02,0.0241313
2.4176e-02,0.0227656
2.4208e-02,0.0220531
2.4240e-02,0.0219
2.4272e-02,0.0214875
2.4304e-02,0.0208094
2.4336e-02,0.0208781
2.4368e-02,0.0204969
2.4400e-02,0.0205656
2.4432e-02,0.0213688
2.4464e-02,0.0229031
2.4496e-02,0.0242594
2.4528e-02,0.0248969
2.4560e-02,0.0248781
2.4592e-02,0.0252906
2.4624e-02,0.0265375
2.4656e-02,0.0275313
2.4688e-02,0.0290281
2.4720e-02,0.0302781
2.4752e-02,0.0315375
2.4784e-02,0.032925
2.4816e-02,0.0340906
2.4848e-02,0.0344281
2.4880e-02,0.0346063
2.4912e-02,0.034775
2.4944e-02,0.0371719
2.4976e-02,0.0391563
2.5008e-02,0.0403906
2.5040e-02,0.0408656
2.5072e-02,0.0425281
2.5104e-02,0.0449844
2.5136e-02,0.0477188
2.5168e-02,0.0503438
2.5200e-02,0.0530344
2.5232e-02,0.056575
2.5264e-02,0.0599469
2.5296e-02,0.0640969
2.5328e-02,0.0669969
2.5360e-02,0.0692344
2.5392e-02,0.0735563
2.5424e-02,0.0777062
2.5456e-02,0.0815406
2.5488e-02,0.0862344
2.5520e-02,0.0896219
2.5552e-02,0.0922969
2.5584e-02,0.0968781
2.5616e-02,0.101012
2.5648e-02,0.102956
2.5680e-02,0.106362
