Model,MSO2024
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.01
Sample Interval,3.2e-05
Filter Frequency,2e+08
Record Length,3125
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Label,
TIME,CH1
2.0176e-02,0.0500937
2.0208e-02,0.0514922
2.0240e-02,0.0526094
2.0272e-02,0.0571016
2.0304e-02,0.0587187
2.0336e-02,0.0581641
2.0368e-02,0.0584922
2.0400e-02,0.0593984
2.0432e-02,0.0607422
2.0464e-02,0.0603516
2.0496e-02,0.0585859
2.0528e-02,0.0607812
2.0560e-02,0.0631016
2.0592e-02,0.0638594
2.0624e-02,0.0668359
2.0656e-02,0.0690781
2.0688e-02,0.0693672
2.0720e-02,0.0716328
2.0752e-02,0.0710078
2.0784e-02,0.0691797
2.0816e-02,0.0691172
2.0848e-02,0.0714922
2.0880e-02,0.0720859
2.0912e-02,0.0762344
2.0944e-02,0.0777266
2.0976e-02,0.0781719
2.1008e-02,0.0798047
2.1040e-02,0.0861172
2.1072e-02,0.093375
2.1104e-02,0.0950703
2.1136e-02,0.0983281
2.1168e-02,0.101562
2.1200e-02,0.10607
2.1232e-02,0.10825
2.1264e-02,0.116078
2.1296e-02,0.115953
2.1328e-02,0.119766
2.1360e-02,0.123812
2.1392e-02,0.127359
2.1424e-02,0.130609
2.1456e-02,0.130203
2.1488e-02,0.137336
2.1520e-02,0.142508
2.1552e-02,0.143359
2.1584e-02,0.153219
2.1616e-02,0.163117
2.1648e-02,0.163609
2.1680e-02,0.161891
2.1712e-02,0.169289
2.1744e-02,0.176242
2.1776e-02,0.179266
2.1808e-02,0.183578
2.1840e-02,0.188203
2.1872e-02,0.195977
2.1904e-02,0.199289
2.1936e-02,0.208805
2.1968e-02,0.207508
2.2000e-02,0.200641
2.2032e-02,0.202055
2.2064e-02,0.214602
2.2096e-02,0.22293
2.2128e-02,0.230258
2.2160e-02,0.232773
2.2192e-02,0.234359
2.2224e-02,0.230563
2.2256e-02,0.232688
2.2288e-02,0.238242
2.2320e-02,0.252969
2.2352e-02,0.265125
2.2384e-02,0.269
2.2416e-02,0.27693
2.2448e-02,0.28782
2.2480e-02,0.294391
2.2512e-02,0.307672
2.2544e-02,0.313883
2.2576e-02,0.316445
2.2608e-02,0.326977
2.2640e-02,0.331477
2.2672e-02,0.341094
2.2704e-02,0.342422
2.2736e-02,0.346281
2.2768e-02,0.34875
2.2800e-02,0.348891
2.2832e-02,0.353438
2.2864e-02,0.357031
2.2896e-02,0.355211
2.2928e-02,0.358188
2.2960e-02,0.358016
2.2992e-02,0.353641
2.3024e-02,0.350445
2.3056e-02,0.346945
2.3088e-02,0.34307
2.3120e-02,0.332922
2.3152e-02,0.327352
2.3184e-02,0.317766
2.3216e-02,0.308758
2.3248e-02,0.291094
2.3280e-02,0.275203
2.3312e-02,0.261859
2.3344e-02,0.239703
2.3376e-02,0.218164
2.3408e-02,0.206008
2.3440e-02,0.191766
2.3472e-02,0.175828
2.3504e-02,0.162164
2.3536e-02,0.157102
2.3568e-02,0.150383
2.3600e-02,0.143359
2.3632e-02,0.132211
2.3664e-02,0.130836
2.3696e-02,0.127289
2.3728e-02,0.126094
2.3760e-02,0.12032
2.3792e-02,0.119297
2.3824e-02,0.114734
2.3856e-02,0.117805
2.3888e-02,0.116664
2.3920e-02,0.113062
2.3952e-02,0.111055
2.3984e-02,0.110016
2.4016e-02,0.111359
2.4048e-02,0.112047
2.4080e-02,0.105695
2.4112e-02,0.102023
2.4144e-02,0.102227
2.4176e-02,0.105047
2.4208e-02,0.106797
2.4240e-02,0.106602
2.4272e-02,0.106281
2.4304e-02,0.104172
2.4336e-02,0.100742
2.4368e-02,0.0975469
2.4400e-02,0.092625
2.4432e-02,0.0906016
2.4464e-02,0.0845625
2.4496e-02,0.0788828
2.4528e-02,0.0750937
2.4560e-02,0.0715234
2.4592e-02,0.0719141
2.4624e-02,0.0675703
2.4656e-02,0.0670625
2.4688e-02,0.0624531
2.4720e-02,0.0605312
2.4752e-02,0.0617812
2.4784e-02,0.0606484
2.4816e-02,0.0603516
2.4848e-02,0.0574375
2.4880e-02,0.0555234
2.4912e-02,0.0532656
2.4944e-02,0.0528047
2.4976e-02,0.0522109
2.5008e-02,0.0522812
2.5040e-02,0.0496562
2.5072e-02,0.0515469
2.5104e-02,0.0529219
2.5136e-02,0.0544141
2.5168e-02,0.0531719
2.5200e-02,0.0545703
2.5232e-02,0.0535703
2.5264e-02,0.0527891
2.5296e-02,0.0544531
2.5328e-02,0.0537344
2.5360e-02,0.0527969
2.5392e-02,0.0515547
2.5424e-02,0.0490156
2.5456e-02,0.0472891
2.5488e-02,0.0495859
2.5520e-02,0.0489609
2.5552e-02,0.0497187
2.5584e-02,0.0543125
2.5616e-02,0.0564219
2.5648e-02,0.0567031
2.5680e-02,0.0561562
2.5712e-02,0.0543125
2.5744e-02,0.0531875
2.5776e-02,0.0531953
2.5808e-02,0.0523203
2.5840e-02,0.0525547
2.5872e-02,0.0531641
2.5904e-02,0.0526484
2.5936e-02,0.0521875
2.5968e-02,0.0498203
2.6000e-02,0.0485156
